Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
EC-2024-001146,8/15/2024,8/16/2024,Standard Class,C-14763,Michael Chen,Home Office,United States,Los Angeles,California,West,P-029,Office Supplies,Art,Pencil Set,45.14,1,0,-0.79
EC-2021-001147,3/18/2021,3/19/2021,Second Class,C-81211,Sara Wilson,Home Office,United States,Phoenix,Arizona,West,P-035,Clothing,Shoes,Casual Sneakers,421.02,3,0,78.44
EC-2022-001148,1/30/2022,2/6/2022,Standard Class,C-54185,Carlos Rivera,Corporate,United States,Los Angeles,California,West,P-022,Furniture,Storage,Drawer Unit,966.38,3,0.3,102.3
EC-2024-001149,8/1/2024,8/5/2024,First Class,C-52415,Anna Brown,Home Office,United States,San Antonio,Texas,South,P-018,Furniture,Tables,Desk,125.1,1,0,43.1
EC-2022-001150,4/28/2022,5/2/2022,First Class,C-40972,John Smith,Corporate,United States,Phoenix,Arizona,West,P-008,Electronics,Laptops,Dell Inspiron,2434.25,5,0,312.72
EC-2021-001151,11/24/2021,11/28/2021,First Class,C-27507,Sara Wilson,Home Office,United States,San Diego,California,West,P-011,Electronics,Tablets,Samsung Tab,1703.16,3,0,-39.92
EC-2023-001152,5/2/2023,5/8/2023,Standard Class,C-57419,Maria Garcia,Corporate,United States,San Diego,California,West,P-022,Furniture,Storage,Drawer Unit,2380.85,5,0,494.39
EC-2023-001153,11/2/2023,11/4/2023,Standard Class,C-86434,Sara Wilson,Home Office,United States,Austin,Texas,South,P-003,Electronics,Phones,iPhone SE,780.3,5,0.1,-6.62
EC-2023-001154,7/18/2023,7/20/2023,Same Day,C-12853,Michael Chen,Corporate,United States,San Diego,California,West,P-010,Electronics,Tablets,iPad Mini,2128.18,5,0.1,535.94
EC-2022-001155,3/23/2022,3/28/2022,Same Day,C-71875,John Smith,Consumer,United States,Los Angeles,California,West,P-025,Office Supplies,Paper,Sticky Notes,24.67,1,0.2,-2.58
EC-2021-001156,10/5/2021,10/12/2021,Same Day,C-80687,James Lee,Corporate,United States,San Antonio,Texas,South,P-030,Office Supplies,Envelopes,Letter Envelopes,139.1,4,0.1,10.3
EC-2024-001157,1/6/2024,1/10/2024,Standard Class,C-81361,Michael Chen,Consumer,United States,San Diego,California,West,P-023,Office Supplies,Paper,A4 Ream,67.61,1,0,12.77
EC-2023-001158,8/2/2023,8/5/2023,Standard Class,C-90599,John Smith,Corporate,United States,Chicago,Illinois,Central,P-034,Clothing,Shoes,Running Shoes,141.55,1,0,41.45
EC-2021-001159,7/26/2021,7/31/2021,Second Class,C-38477,John Smith,Corporate,United States,New York,New York,East,P-016,Furniture,Tables,Dining Table,186.53,1,0.1,33.89
EC-2024-001160,3/25/2024,3/28/2024,First Class,C-49387,Carlos Rivera,Home Office,United States,Austin,Texas,South,P-019,Furniture,Bookcases,5-Shelf Bookcase,284.47,2,0.3,58.71
EC-2024-001161,2/13/2024,2/17/2024,Same Day,C-49306,Michael Chen,Corporate,United States,New York,New York,East,P-039,Electronics,Accessories,Wallet,1342.63,3,0.3,-23.48
EC-2022-001162,4/7/2022,4/10/2022,Second Class,C-41831,Carlos Rivera,Corporate,United States,Chicago,Illinois,Central,P-021,Furniture,Storage,Cabinet,1191.81,4,0.2,249.09
EC-2023-001163,7/11/2023,7/18/2023,Standard Class,C-19539,Anna Brown,Consumer,United States,Philadelphia,Pennsylvania,East,P-019,Furniture,Bookcases,5-Shelf Bookcase,299.04,4,0.3,-20.77
EC-2022-001164,11/13/2022,11/16/2022,Standard Class,C-41797,Anna Brown,Consumer,United States,New York,New York,East,P-021,Furniture,Storage,Cabinet,406.2,1,0.3,142.12
EC-2022-001165,8/3/2022,8/7/2022,First Class,C-22924,Sara Wilson,Home Office,United States,Dallas,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,135.94,3,0.2,42.8
EC-2022-001166,10/3/2022,10/7/2022,Standard Class,C-85909,Michael Chen,Home Office,United States,New York,New York,East,P-027,Office Supplies,Binders,Report Cover,60.59,1,0,13.09
EC-2022-001167,11/7/2022,11/9/2022,Standard Class,C-94108,Sara Wilson,Home Office,United States,San Antonio,Texas,South,P-026,Office Supplies,Binders,3-Ring Binder,127.35,3,0,35.53
EC-2021-001168,12/13/2021,12/15/2021,Standard Class,C-14433,Maria Garcia,Corporate,United States,San Diego,California,West,P-035,Clothing,Shoes,Casual Sneakers,485.73,5,0.3,163.77
EC-2021-001169,10/9/2021,10/16/2021,Standard Class,C-93588,Sara Wilson,Consumer,United States,Houston,Texas,South,P-002,Electronics,Phones,Samsung A12,255.87,5,0.1,41.44
EC-2023-001170,12/26/2023,12/31/2023,Second Class,C-75826,Michael Chen,Consumer,United States,San Antonio,Texas,South,P-032,Clothing,Shirts,Cotton T-Shirt,207.53,3,0.2,-21.37
EC-2023-001171,12/10/2023,12/12/2023,First Class,C-70161,Anna Brown,Consumer,United States,Houston,Texas,South,P-013,Furniture,Chairs,Office Chair,1360.56,3,0.1,100.28
EC-2024-001172,8/31/2024,9/7/2024,Same Day,C-32463,Maria Garcia,Consumer,United States,New York,New York,East,P-019,Furniture,Bookcases,5-Shelf Bookcase,1247.49,5,0.1,-25.01
EC-2024-001173,3/4/2024,3/11/2024,Second Class,C-99709,Carlos Rivera,Home Office,United States,Los Angeles,California,West,P-039,Clothing,Accessories,Wallet,207.09,5,0.1,-8.16
EC-2021-001174,2/2/2021,2/4/2021,Same Day,C-61007,Emily Davis,Consumer,United States,Austin,Texas,South,P-039,Electronics,Accessories,Wallet,2239.98,3,0,490.98
EC-2023-001175,10/23/2023,10/29/2023,Second Class,C-88067,Michael Chen,Consumer,United States,Philadelphia,Pennsylvania,East,P-034,Clothing,Shoes,Running Shoes,74.01,1,0,17.14
EC-2022-001176,7/14/2022,7/21/2022,Standard Class,C-96595,Michael Chen,Corporate,United States,Dallas,Texas,South,P-025,Office Supplies,Paper,Sticky Notes,114.08,4,0.1,12.06
EC-2024-001177,12/31/2024,1/1/2025,Standard Class,C-23965,Maria Garcia,Corporate,United States,Los Angeles,California,West,P-007,Electronics,Laptops,HP 15,469.0,2,0.3,78.27
EC-2023-001178,1/8/2023,1/15/2023,Standard Class,C-63483,Maria Garcia,Consumer,United States,Phoenix,Arizona,West,P-008,Electronics,Laptops,Dell Inspiron,415.69,4,0.1,90.24
EC-2024-001179,2/10/2024,2/11/2024,First Class,C-83339,Anna Brown,Home Office,United States,Austin,Texas,South,P-002,Electronics,Phones,Samsung A12,697.79,1,0,-36.45
EC-2021-001180,10/12/2021,10/15/2021,Same Day,C-73469,Maria Garcia,Corporate,United States,Phoenix,Arizona,West,P-021,Furniture,Storage,Cabinet,280.6,2,0.1,37.26
EC-2024-001181,7/4/2024,7/8/2024,Standard Class,C-53544,Michael Chen,Home Office,United States,Austin,Texas,South,P-028,Office Supplies,Art,Markers Set,78.68,2,0,4.09
EC-2023-001182,6/1/2023,6/8/2023,First Class,C-51830,Carlos Rivera,Consumer,United States,Austin,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,52.29,2,0.1,7.54
EC-2023-001183,2/10/2023,2/13/2023,Second Class,C-99353,John Smith,Corporate,United States,San Antonio,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,225.33,2,0.2,-7.87
EC-2022-001184,8/20/2022,8/27/2022,Same Day,C-65460,Michael Chen,Corporate,United States,Los Angeles,California,West,P-035,Clothing,Shoes,Casual Sneakers,101.37,3,0,-1.28
EC-2023-001185,9/9/2023,9/14/2023,Same Day,C-87833,Maria Garcia,Home Office,United States,San Antonio,Texas,South,P-012,Electronics,Tablets,Fire HD,961.23,3,0.3,306.3
EC-2021-001186,12/7/2021,12/13/2021,Same Day,C-43913,Anna Brown,Consumer,United States,Austin,Texas,South,P-039,Electronics,Accessories,Wallet,2092.8,3,0.1,-51.35
EC-2023-001187,3/13/2023,3/17/2023,Standard Class,C-21253,Maria Garcia,Home Office,United States,Austin,Texas,South,P-022,Furniture,Storage,Drawer Unit,233.44,1,0.1,18.99
EC-2022-001188,12/4/2022,12/8/2022,Same Day,C-51800,Maria Garcia,Home Office,United States,Houston,Texas,South,P-020,Furniture,Bookcases,3-Shelf Bookcase,235.01,1,0.1,62.65
EC-2021-001189,8/24/2021,8/25/2021,Second Class,C-82339,James Lee,Home Office,United States,Philadelphia,Pennsylvania,East,P-025,Office Supplies,Paper,Sticky Notes,78.11,2,0.3,-0.96
EC-2022-001190,4/20/2022,4/27/2022,Standard Class,C-35863,Sara Wilson,Home Office,United States,San Antonio,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,68.33,4,0.1,4.01
EC-2024-001191,12/14/2024,12/16/2024,Second Class,C-69972,Maria Garcia,Corporate,United States,Houston,Texas,South,P-038,Clothing,Accessories,Belt,464.7,5,0,-7.42
EC-2024-001192,5/7/2024,5/11/2024,Second Class,C-48986,Maria Garcia,Corporate,United States,Austin,Texas,South,P-031,Office Supplies,Envelopes,Bubble Mailer,99.49,4,0.2,10.12
EC-2022-001193,5/4/2022,5/7/2022,First Class,C-85340,Michael Chen,Consumer,United States,Los Angeles,California,West,P-019,Furniture,Bookcases,5-Shelf Bookcase,1982.65,5,0.1,-34.79
EC-2024-001194,7/25/2024,7/30/2024,Standard Class,C-91187,John Smith,Home Office,United States,Chicago,Illinois,Central,P-035,Clothing,Shoes,Casual Sneakers,162.2,2,0,23.42
EC-2021-001195,10/7/2021,10/9/2021,Same Day,C-74054,James Lee,Home Office,United States,San Antonio,Texas,South,P-024,Office Supplies,Paper,Notebook,128.48,4,0.1,33.8
EC-2022-001196,8/22/2022,8/23/2022,First Class,C-82053,Maria Garcia,Consumer,United States,Phoenix,Arizona,West,P-001,Electronics,Phones,Nokia 3310,563.71,4,0.2,153.75
EC-2023-001197,1/22/2023,1/27/2023,Same Day,C-42444,Carlos Rivera,Home Office,United States,New York,New York,East,P-009,Electronics,Laptops,Lenovo IdeaPad,1839.04,4,0,498.01
EC-2022-001198,12/15/2022,12/22/2022,Second Class,C-55957,Michael Chen,Corporate,United States,Los Angeles,California,West,P-011,Electronics,Tablets,Samsung Tab,1263.44,2,0,370.45
EC-2022-001199,2/28/2022,3/7/2022,First Class,C-48356,Carlos Rivera,Home Office,United States,New York,New York,East,P-016,Furniture,Tables,Dining Table,1427.16,5,0.2,143.45
EC-2023-001200,4/23/2023,4/24/2023,Standard Class,C-42447,Michael Chen,Home Office,United States,Phoenix,Arizona,West,P-023,Office Supplies,Paper,A4 Ream,115.22,2,0,10.82
EC-2024-001201,7/9/2024,7/13/2024,Second Class,C-58374,Sara Wilson,Corporate,United States,San Antonio,Texas,South,P-035,Clothing,Shoes,Casual Sneakers,90.49,1,0.1,18.52
EC-2021-001202,7/10/2021,7/16/2021,First Class,C-37767,Sara Wilson,Home Office,United States,Dallas,Texas,South,P-036,Clothing,Jackets,Windbreaker,583.92,5,0.1,67.35
EC-2022-001203,11/23/2022,11/28/2022,Same Day,C-12134,Maria Garcia,Consumer,United States,Austin,Texas,South,P-029,Office Supplies,Art,Pencil Set,64.12,1,0,5.12
EC-2021-001204,1/2/2021,1/6/2021,Standard Class,C-22234,Emily Davis,Home Office,United States,Houston,Texas,South,P-022,Furniture,Storage,Drawer Unit,1616.16,3,0,504.77
EC-2024-001205,9/22/2024,9/28/2024,Same Day,C-22475,John Smith,Consumer,United States,Chicago,Illinois,Central,P-024,Office Supplies,Paper,Notebook,93.46,2,0.1,23.05
EC-2021-001206,9/29/2021,10/4/2021,Same Day,C-27324,Sara Wilson,Home Office,United States,Houston,Texas,South,P-021,Furniture,Storage,Cabinet,254.49,3,0,88.17
EC-2021-001207,7/2/2021,7/8/2021,First Class,C-94092,James Lee,Consumer,United States,Los Angeles,California,West,P-039,Electronics,Accessories,Wallet,977.01,3,0,-16.1
EC-2024-001208,8/24/2024,8/26/2024,Standard Class,C-38474,Maria Garcia,Corporate,United States,Dallas,Texas,South,P-003,Electronics,Phones,iPhone SE,937.91,2,0.1,220.24
EC-2024-001209,4/22/2024,4/28/2024,Same Day,C-42527,Carlos Rivera,Corporate,United States,San Antonio,Texas,South,P-038,Electronics,Accessories,Belt,571.76,2,0,-22.83
EC-2023-001210,11/27/2023,12/2/2023,Same Day,C-41599,Sara Wilson,Consumer,United States,San Diego,California,West,P-007,Electronics,Laptops,HP 15,271.66,1,0,-16.17
EC-2022-001211,10/11/2022,10/13/2022,Same Day,C-12187,Maria Garcia,Home Office,United States,San Antonio,Texas,South,P-002,Electronics,Phones,Samsung A12,583.31,2,0.1,-58.86
EC-2021-001212,3/23/2021,3/24/2021,First Class,C-20803,James Lee,Home Office,United States,San Antonio,Texas,South,P-007,Electronics,Laptops,HP 15,2346.43,5,0.1,415.49
EC-2021-001213,6/11/2021,6/16/2021,First Class,C-41278,John Smith,Consumer,United States,Houston,Texas,South,P-024,Office Supplies,Paper,Notebook,34.3,1,0,8.9
EC-2021-001214,8/26/2021,8/30/2021,Second Class,C-11487,James Lee,Home Office,United States,Austin,Texas,South,P-014,Furniture,Chairs,Gaming Chair,481.66,2,0,-2.59
EC-2021-001215,12/8/2021,12/11/2021,First Class,C-45649,Maria Garcia,Home Office,United States,Chicago,Illinois,Central,P-037,Clothing,Jackets,Hoodie,113.95,1,0,17.15
EC-2023-001216,7/22/2023,7/27/2023,Same Day,C-85223,Maria Garcia,Consumer,United States,Philadelphia,Pennsylvania,East,P-024,Office Supplies,Paper,Notebook,138.9,2,0,-4.05
EC-2021-001217,1/26/2021,1/28/2021,First Class,C-82465,Michael Chen,Corporate,United States,New York,New York,East,P-013,Furniture,Chairs,Office Chair,558.3,2,0,-55.16
EC-2023-001218,5/3/2023,5/9/2023,Second Class,C-33507,Anna Brown,Corporate,United States,Philadelphia,Pennsylvania,East,P-019,Furniture,Bookcases,5-Shelf Bookcase,301.76,1,0.2,-22.81
EC-2023-001219,8/11/2023,8/18/2023,First Class,C-83899,Carlos Rivera,Corporate,United States,Phoenix,Arizona,West,P-010,Electronics,Tablets,iPad Mini,459.16,4,0,73.78
EC-2024-001220,4/26/2024,4/30/2024,Standard Class,C-93354,John Smith,Home Office,United States,Houston,Texas,South,P-022,Furniture,Storage,Drawer Unit,633.16,4,0,75.92
EC-2023-001221,2/10/2023,2/17/2023,Standard Class,C-28661,Carlos Rivera,Consumer,United States,Phoenix,Arizona,West,P-025,Office Supplies,Paper,Sticky Notes,80.53,2,0.1,-4.77
EC-2023-001222,12/1/2023,12/5/2023,Second Class,C-19808,John Smith,Corporate,United States,Philadelphia,Pennsylvania,East,P-001,Electronics,Phones,Nokia 3310,2427.9,5,0,585.52
EC-2022-001223,8/21/2022,8/24/2022,First Class,C-27840,Maria Garcia,Corporate,United States,Philadelphia,Pennsylvania,East,P-034,Clothing,Shoes,Running Shoes,173.82,3,0,-1.26
EC-2023-001224,7/10/2023,7/14/2023,Second Class,C-25717,Maria Garcia,Corporate,United States,Philadelphia,Pennsylvania,East,P-013,Furniture,Chairs,Office Chair,645.62,2,0.1,92.0
EC-2022-001225,3/17/2022,3/24/2022,Second Class,C-49169,Carlos Rivera,Consumer,United States,Philadelphia,Pennsylvania,East,P-019,Furniture,Bookcases,5-Shelf Bookcase,1214.46,3,0.1,247.8
EC-2023-001226,7/16/2023,7/21/2023,Second Class,C-27133,Anna Brown,Consumer,United States,San Diego,California,West,P-014,Furniture,Chairs,Gaming Chair,640.52,2,0,-3.43
EC-2024-001227,4/7/2024,4/12/2024,Second Class,C-22055,Emily Davis,Consumer,United States,Phoenix,Arizona,West,P-036,Clothing,Jackets,Windbreaker,209.47,2,0.3,-3.83
EC-2021-001228,4/14/2021,4/16/2021,Same Day,C-38143,James Lee,Corporate,United States,Austin,Texas,South,P-002,Electronics,Phones,Samsung A12,1181.85,4,0.3,210.37
EC-2021-001229,11/1/2021,11/2/2021,Standard Class,C-17992,Maria Garcia,Home Office,United States,Austin,Texas,South,P-029,Office Supplies,Art,Pencil Set,192.78,4,0.1,60.69
EC-2023-001230,5/9/2023,5/11/2023,Second Class,C-55093,Emily Davis,Consumer,United States,San Diego,California,West,P-030,Office Supplies,Envelopes,Letter Envelopes,213.87,3,0.1,45.63
EC-2021-001231,2/23/2021,2/26/2021,Second Class,C-79393,Emily Davis,Consumer,United States,Austin,Texas,South,P-036,Clothing,Jackets,Windbreaker,407.79,3,0,119.32
EC-2022-001232,5/23/2022,5/29/2022,Second Class,C-56504,James Lee,Corporate,United States,Houston,Texas,South,P-016,Furniture,Tables,Dining Table,763.7,2,0.2,232.13
EC-2022-001233,10/14/2022,10/21/2022,Second Class,C-34672,Sara Wilson,Home Office,United States,Philadelphia,Pennsylvania,East,P-018,Furniture,Tables,Desk,1069.92,3,0.2,234.4
EC-2021-001234,3/19/2021,3/20/2021,Standard Class,C-36406,James Lee,Consumer,United States,New York,New York,East,P-027,Office Supplies,Binders,Report Cover,25.96,4,0,3.88
EC-2021-001235,5/2/2021,5/3/2021,Standard Class,C-96787,Michael Chen,Home Office,United States,Chicago,Illinois,Central,P-027,Office Supplies,Binders,Report Cover,315.4,5,0,106.66
EC-2022-001236,10/23/2022,10/25/2022,Same Day,C-83659,Emily Davis,Home Office,United States,Chicago,Illinois,Central,P-008,Electronics,Laptops,Dell Inspiron,1802.86,4,0.3,261.75
EC-2022-001237,9/21/2022,9/27/2022,Standard Class,C-14244,James Lee,Consumer,United States,Phoenix,Arizona,West,P-017,Furniture,Tables,Coffee Table,2065.45,5,0.1,630.43
EC-2023-001238,10/14/2023,10/16/2023,Second Class,C-97821,Emily Davis,Home Office,United States,Philadelphia,Pennsylvania,East,P-026,Office Supplies,Binders,3-Ring Binder,68.55,3,0,-4.95
EC-2022-001239,3/6/2022,3/8/2022,First Class,C-65004,James Lee,Corporate,United States,Los Angeles,California,West,P-033,Clothing,Shirts,Polo Shirt,121.25,1,0,20.1
EC-2022-001240,12/21/2022,12/26/2022,Same Day,C-31319,Sara Wilson,Consumer,United States,San Antonio,Texas,South,P-039,Clothing,Accessories,Wallet,425.18,5,0.3,-11.8
EC-2021-001241,2/11/2021,2/14/2021,Second Class,C-22203,Emily Davis,Consumer,United States,Phoenix,Arizona,West,P-002,Electronics,Phones,Samsung A12,1225.44,4,0,330.37
EC-2024-001242,8/31/2024,9/2/2024,Standard Class,C-82628,Carlos Rivera,Corporate,United States,Austin,Texas,South,P-033,Clothing,Shirts,Polo Shirt,66.69,3,0,22.83
EC-2021-001243,7/16/2021,7/17/2021,Same Day,C-96772,Sara Wilson,Home Office,United States,San Antonio,Texas,South,P-028,Office Supplies,Art,Markers Set,49.56,3,0,8.84
EC-2022-001244,2/28/2022,3/2/2022,Same Day,C-44734,Maria Garcia,Consumer,United States,Phoenix,Arizona,West,P-013,Furniture,Chairs,Office Chair,1400.65,3,0.1,267.92
EC-2023-001245,2/21/2023,2/24/2023,Second Class,C-83956,John Smith,Corporate,United States,Chicago,Illinois,Central,P-035,Clothing,Shoes,Casual Sneakers,202.16,4,0,23.83
EC-2024-001246,9/30/2024,10/3/2024,Standard Class,C-72236,Anna Brown,Corporate,United States,San Diego,California,West,P-013,Furniture,Chairs,Office Chair,1177.18,4,0.2,206.7
EC-2023-001247,3/20/2023,3/27/2023,Standard Class,C-37772,Anna Brown,Home Office,United States,New York,New York,East,P-036,Clothing,Jackets,Windbreaker,124.96,4,0,-4.18
EC-2021-001248,6/10/2021,6/16/2021,Standard Class,C-21406,Michael Chen,Consumer,United States,San Antonio,Texas,South,P-014,Furniture,Chairs,Gaming Chair,1541.22,3,0,-149.46
EC-2023-001249,12/1/2023,12/5/2023,Same Day,C-23133,Maria Garcia,Home Office,United States,New York,New York,East,P-037,Clothing,Jackets,Hoodie,60.38,2,0,13.28
EC-2022-001250,12/6/2022,12/10/2022,Same Day,C-28855,Michael Chen,Corporate,United States,Phoenix,Arizona,West,P-009,Electronics,Laptops,Lenovo IdeaPad,1916.08,4,0,194.79
EC-2024-001251,11/15/2024,11/17/2024,Same Day,C-50756,Carlos Rivera,Home Office,United States,New York,New York,East,P-011,Electronics,Tablets,Samsung Tab,2221.89,3,0,336.3
EC-2021-001252,10/3/2021,10/6/2021,First Class,C-37707,Michael Chen,Corporate,United States,Dallas,Texas,South,P-032,Clothing,Shirts,Cotton T-Shirt,396.87,5,0.3,30.47
EC-2023-001253,11/22/2023,11/29/2023,First Class,C-84537,John Smith,Consumer,United States,Chicago,Illinois,Central,P-036,Clothing,Jackets,Windbreaker,443.16,4,0,125.93
EC-2021-001254,4/29/2021,5/1/2021,Second Class,C-76207,Michael Chen,Corporate,United States,New York,New York,East,P-016,Furniture,Tables,Dining Table,1114.76,2,0,178.93
EC-2023-001255,2/2/2023,2/6/2023,Standard Class,C-31432,Carlos Rivera,Corporate,United States,Austin,Texas,South,P-001,Electronics,Phones,Nokia 3310,2465.25,4,0.2,531.02
EC-2023-001256,3/3/2023,3/4/2023,Standard Class,C-63674,John Smith,Home Office,United States,Chicago,Illinois,Central,P-007,Electronics,Laptops,HP 15,969.96,2,0.3,108.65
EC-2024-001257,8/18/2024,8/20/2024,Standard Class,C-46094,Michael Chen,Consumer,United States,Austin,Texas,South,P-010,Electronics,Tablets,iPad Mini,502.51,3,0.3,170.91
EC-2022-001258,6/1/2022,6/3/2022,Same Day,C-83591,Carlos Rivera,Corporate,United States,Dallas,Texas,South,P-037,Clothing,Jackets,Hoodie,75.13,1,0.2,26.28
EC-2021-001259,5/11/2021,5/14/2021,First Class,C-49163,Anna Brown,Home Office,United States,Phoenix,Arizona,West,P-024,Office Supplies,Paper,Notebook,146.18,3,0.3,38.49
EC-2024-001260,5/13/2024,5/17/2024,Standard Class,C-63031,Michael Chen,Home Office,United States,Philadelphia,Pennsylvania,East,P-016,Furniture,Tables,Dining Table,1820.28,4,0,232.68
EC-2024-001261,12/31/2024,1/2/2025,Same Day,C-96194,James Lee,Home Office,United States,San Diego,California,West,P-039,Electronics,Accessories,Wallet,1751.74,3,0.2,-24.53
